ID,code,type,formal_name,name,gender,birthday,birthday_now,product_ids,customer_id,private_code,private_date,private_place,phones,emails,address,search_contact_info,address_show,trade_id,job_tax,job_date,desc,user_id,date_created,created_by_id,represent_name,represent_position,business,bank_detail,debt,last_comments,num_file
776,NCC0375,1,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ NỘI THẤT BỐN MÙA,,,,,,,,,,,,,,,0317829861,,,2,2026-01-12 17:44:52,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",29701999.66,,0
779,NCC0376,1,,Hộ kinh doanh Huỳnh Dũng,,,,,,,,,,,,,,,072068009680,,,2,2026-01-20 10:00:48,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",6500000,,0
782,NCC0377,1,,CÔNG TY TNHH DỊCH VỤ VẬN TẢI DU LỊCH HOÀNG LONG,,,,,,,,,,,,,,,3500821810,,,2,2026-01-20 10:03:58,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",8640000,,0
785,NCC0378,1,,CÔNG TY TNHH GNT VIETNAM,,,,,,,,,,,,,,,0316965861,,,2,2026-01-27 10:11:51,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",30100000,,0
788,NCC0379,1,,CÔNG TY TNHH CÔNG NGHIỆP BÍCH HẢO,,,,,,,,,,,,,,,0314120611,,,2,2026-01-27 17:49:01,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",35500000.37,,0
791,NCC0380,1,,CÔNG TY TNHH GIA CÔNG CƠ KHÍ THẾ MINH,,,,,,,,,,,,,,,3603542488,,,2,2026-02-09 15:23:44,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",2754000,,0
794,NCC0381,0,,Nguyễn Hồng Ý (Thầy Chúc Tưởng),,,,,,,,,,,,,,,,,,22,2026-02-10 10:35:26,22,,,,,49999995,,0
797,NCC0382,1,,Công Ty TNHH TM DV Du Lịch Detra Sài Gòn,,,,,,,,,,,,,,,,,,22,2026-02-10 18:14:46,22,,,,,20320001,,0
800,NCC0383,1,,CÔNG TY TNHH KHÍ CÔNG NGHIỆP HƯNG PHÁT,,,,,,,,,,,,,,,0318141725,,,"22,23",2026-02-26 10:59:41,22,,,,"[{""bank_number"":"""",""bank_title"":""""}]",9504000,,0
803,NCC0384,1,,CÔNG TY TNHH BÁN LẺ SONG MÃ,,,,,,,,,0901328139,,,,,,0309979020,,,2,2026-03-30 15:17:50,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",33597440,,0
806,NCC0385,1,,CÔNG TY TNHH ĐIỆN CƠ TECHFAN VIỆT NAM,,,,,,,,,0909820185,,,,,,0318372306,,,2,2026-04-06 09:17:35,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",89640000,,0
809,NCC0386,1,,HỘ KINH DOANH PHỤ KIỆN TANG LỄ DUY TÂN,,,,,,,,,,,,,,,049089000757,,,2,2026-04-06 10:30:36,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",100140000,,0
812,NCC0387,1,,CÔNG TY TNHH PHÂN PHỐI QUẢ TÁO ĐỎ,,,,,,,,,,,,,,,0313933854,,,2,2026-04-06 15:50:24,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",0,,0
815,NCC0388,1,,CÔNG TY CỔ PHẦN SAMCO VINA,,,,,,,,,,,,,,,0313121108,,,2,2026-04-09 16:07:41,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",62640000,,0
818,NCC0389,1,,CÔNG TY TNHH DỊCH VỤ VÀ SẢN XUẤT THƯƠNG MẠI THỊNH VƯỢNG,,,,,,,,,,,,,,,0111150120,,,2,2026-04-14 12:36:38,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",8505000,,0
821,NCC0390,1,,Công Ty TNHH Nội Thất Hoàng Khang,,,,,,,,,,,,,,,0312015160,,,2,2026-04-14 12:40:05,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",16200000,,0
823,NCC0391,0,,Thầy Giác Tuệ,,,,,,,,,,,,,,,,,,22,2026-05-05 09:18:34,22,,,,,3333333,,0
825,NCC0392,0,,"CM STUDIO - CÁO PHÓ, DI ẢNH",,,,,,,,,,,,,,,,,,22,2026-05-06 10:48:14,22,,,,"[{""bank_number"":"""",""bank_title"":""""}]",,,0
827,NCC0393,0,,CÔNG TY TNHH TOHUP,,,,,,,,,0364018575,,,,,,,,,2,2026-05-10 11:31:36,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",,,0
829,NCC0394,1,,CÔNG TY TNHH THƯƠNG MẠI DỊCH VỤ RIOTECH,,,,,,,,,,,,,,,013888922,,,2,2026-05-12 16:46:28,2,,,,"[{""bank_number"":"""",""bank_title"":""""}]",,,0
